SampleID,FT001,FT002,FT003,FT004,FT005,FT006,FT007,FT008,FT009,FT010,FT011,FT012,FT013,FT014,FT015,FT016,FT017,FT018,FT019,FT020,FT021,FT022,FT023,FT024,FT025,FT026,FT027,FT028,FT029,FT030,FT031,FT032,FT033,FT034,FT035,FT036,FT037,FT038,FT039,FT040,FT041,FT042,FT043,FT044,FT045,FT046,FT047,FT048,FT049,FT050,FT051,FT052,FT053,FT054,FT055,FT056,FT057,FT058,FT059,FT060,FT061,FT062,FT063,FT064,FT065,FT066,FT067,FT068,FT069,FT070,FT071,FT072,FT073,FT074,FT075,FT076,FT077,FT078,FT079,FT080,FT081,FT082,FT083,FT084,FT085,FT086,FT087,FT088,FT089,FT090,FT091,FT092,FT093,FT094,FT095,FT096,FT097,FT098,FT099,FT100,FT101,FT102,FT103,FT104,FT105,FT106,FT107,FT108,FT109,FT110,FT111,FT112,FT113,FT114,FT115,FT116,FT117,FT118,FT119,FT120,FT121,FT122,FT123,FT124,FT125,FT126,FT127,FT128,FT129,FT130,FT131,FT132,FT133,FT134,FT135,FT136,FT137,FT138,FT139,FT140,FT141,FT142,FT143,FT144,FT145,FT146,FT147,FT148,FT149,FT150,FT151,FT152,FT153,FT154,FT155,FT156,FT157,FT158,FT159,FT160,FT161,FT162,FT163,FT164,FT165,FT166,FT167,FT168,FT169,FT170,FT171,FT172,FT173,FT174,FT175,FT176,FT177,FT178,FT179,FT180,FT181,FT182,FT183,FT184,FT185,FT186,FT187,FT188,FT189,FT190,FT191,FT192,FT193,FT194,FT195,FT196,FT197,FT198,FT199,FT200,FT201,FT202,FT203,FT204,FT205,FT206,FT207,FT208,FT209,FT210,FT211,FT212,FT213,FT214,FT215,FT216,FT217,FT218,FT219,FT220,FT221,FT222,FT223,FT224,FT225,FT226,FT227,FT228,FT229,FT230,FT231,FT232,FT233,FT234,FT235,FT236,FT237,FT238,FT239,FT240,FT241,FT242,FT243,FT244,FT245,FT246,FT247,FT248,FT249,FT250,FT251,FT252,FT253,FT254,FT255,FT256,FT257,FT258,FT259,FT260,FT261,FT262,FT263,FT264,FT265,FT266,FT267,FT268,FT269,FT270,FT271,FT272,FT273,FT274,FT275,FT276,FT277,FT278,FT279,FT280,FT281,FT282,FT283,FT284,FT285,FT286,FT287,FT288,FT289,FT290,FT291,FT292,FT293,FT294,FT295,FT296,FT297,FT298,FT299,FT300,FT301,FT302,FT303,FT304,FT305,FT306,FT307,FT308,FT309,FT310,FT311,FT312,FT313,FT314,FT315,FT316,FT317,FT318,FT319,FT320,FT321,FT322,FT323,FT324,FT325,FT326,FT327,FT328,FT329,FT330,FT331,FT332,FT333,FT334,FT335,FT336,FT337,FT338,FT339,FT340,FT341,FT342,FT343,FT344,FT345,FT346,FT347,FT348,FT349,FT350,FT351,FT352,FT353,FT354,FT355,FT356,FT357,FT358,FT359,FT360,FT361,FT362,FT363,FT364,FT365,FT366,FT367,FT368,FT369,FT370,FT371,FT372,FT373,FT374,FT375,FT376,FT377,FT378,FT379,FT380,FT381,FT382,FT383,FT384,FT385,FT386,FT387,FT388,FT389,FT390,FT391,FT392,FT393,FT394,FT395,FT396,FT397,FT398,FT399,FT400,FT401,FT402,FT403,FT404,FT405,FT406,FT407,FT408,FT409,FT410,FT411,FT412,FT413,FT414,FT415,FT416,FT417,FT418,FT419,FT420,FT421,FT422,FT423,FT424,FT425,FT426,FT427,FT428,FT429,FT430,FT431,FT432,FT433,FT434,FT435,FT436,FT437,FT438,FT439,FT440,FT441,FT442,FT443,FT444,FT445,FT446,FT447,FT448,FT449,FT450,FT451,FT452,FT453,FT454,FT455,FT456,FT457,FT458,FT459,FT460,FT461,FT462,FT463,FT464,FT465,FT466,FT467,FT468,FT469,FT470,FT471,FT472,FT473,FT474,FT475,FT476,FT477,FT478,FT479,FT480,FT481,FT482,FT483,FT484,FT485,FT486,FT487,FT488,FT489,FT490,FT491,FT492,FT493,FT494,FT495,FT496,FT497,FT498,FT499,FT500,FT501,FT502,FT503,FT504,FT505,FT506,FT507,FT508,FT509,FT510,FT511,FT512,FT513,FT514,FT515,FT516,FT517,FT518,FT519,FT520,FT521,FT522,FT523,FT524,FT525,FT526,FT527,FT528,FT529,FT530,FT531,FT532,FT533,FT534,FT535,FT536,FT537,FT538,FT539,FT540,FT541,FT542,FT543,FT544,FT545,FT546,FT547,FT548,FT549,FT550,FT551,FT552,FT553,FT554,FT555,FT556,FT557,FT558,FT559,FT560,FT561,FT562,FT563,FT564,FT565,FT566,FT567,FT568,FT569,FT570,FT571,FT572,FT573,FT574,FT575,FT576,FT577,FT578,FT579,FT580,FT581,FT582,FT583,FT584,FT585,FT586,FT587,FT588,FT589,FT590,FT591,FT592,FT593,FT594,FT595,FT596,FT597,FT598,FT599,FT600,FT601,FT602,FT603,FT604,FT605,FT606,FT607,FT608,FT609,FT610,FT611,FT612,FT613,FT614,FT615,FT616,FT617,FT618,FT619,FT620,FT621,FT622,FT623,FT624,FT625,FT626,FT627,FT628,FT629,FT630,FT631,FT632,FT633,FT634,FT635,FT636,FT637,FT638,FT639,FT640,FT641,FT642,FT643,FT644,FT645,FT646,FT647,FT648,FT649,FT650,FT651,FT652,FT653,FT654,FT655,FT656,FT657,FT658,FT659,FT660,FT661,FT662,FT663,FT664,FT665,FT666,FT667,FT668,FT669,FT670,FT671,FT672,FT673,FT674,FT675,FT676,FT677,FT678,FT679,FT680,FT681,FT682,FT683,FT684,FT685,FT686,FT687,FT688,FT689,FT690,FT691,FT692,FT693,FT694,FT695,FT696,FT697,FT698,FT699,FT700,FT701,FT702,FT703,FT704,FT705,FT706,FT707,FT708,FT709,FT710,FT711,FT712,FT713,FT714,FT715,FT716,FT717,FT718,FT719,FT720,FT721,FT722,FT723,FT724,FT725,FT726,FT727,FT728,FT729,FT730,FT731,FT732,FT733,FT734,FT735,FT736,FT737,FT738,FT739,FT740,FT741,FT742,FT743,FT744,FT745,FT746,FT747,FT748,FT749,FT750,FT751,FT752,FT753,FT754,FT755,FT756,FT757,FT758,FT759,FT760,FT761,FT762,FT763,FT764,FT765,FT766,FT767,FT768,FT769,FT770,FT771,FT772,FT773,FT774,FT775,FT776,FT777,FT778,FT779,FT780,FT781,FT782,FT783,FT784,FT785,FT786,FT787,FT788,FT789,FT790,FT791,FT792,FT793,FT794,FT795,FT796,FT797,FT798,FT799,FT800,FT801,FT802,FT803,FT804,FT805,FT806,FT807,FT808,FT809,FT810,FT811,FT812,FT813,FT814,FT815,FT816,FT817,FT818,FT819,FT820,FT821,FT822,FT823,FT824,FT825,FT826,FT827,FT828,FT829,FT830,FT831,FT832,FT833,FT834,FT835,FT836,FT837,FT838,FT839,FT840,FT841,FT842,FT843,FT844,FT845,FT846,FT847,FT848,FT849,FT850,FT851,FT852,FT853,FT854,FT855,FT856,FT857,FT858,FT859,FT860,FT861,FT862,FT863,FT864,FT865,FT866,FT867,FT868,FT869,FT870,FT871,FT872,FT873,FT874,FT875,FT876,FT877,FT878,FT879,FT880,FT881,FT882,FT883,FT884,FT885,FT886,FT887,FT888,FT889,FT890,FT891,FT892,FT893,FT894,FT895,FT896,FT897,FT898,FT899,FT900,FT901,FT902,FT903,FT904,FT905,FT906,FT907,FT908,FT909,FT910,FT911,FT912,FT913,FT914,FT915,FT916,FT917,FT918,FT919,FT920,FT921,FT922,FT923,FT924,FT925,FT926,FT927,FT928,FT929,FT930,FT931,FT932,FT933,FT934,FT935,FT936,FT937,FT938,FT939,FT940,FT941,FT942,FT943,FT944,FT945,FT946,FT947,FT948,FT949,FT950,FT951,FT952,FT953,FT954,FT955,FT956,FT957,FT958,FT959,FT960,FT961,FT962,FT963,FT964,FT965,FT966,FT967
lc_surf_C1,1156447.392,49695.53684,2984159.837,28223.99223,0,1609798.654,0,0,0,0,47945.81756,1284560.705,0,23477.6146,129482.0054,0,3909.741856,35271.52599,19410.1419,0,0,0,0,553109.6095,1479198.065,150646.1287,0,109290.0577,143654.9293,0,0,0,0,74514.63674,46319.15117,208199.0945,571552.5658,0,0,0,82136.77348,34217.841,0,0,0,0,0,2566.929371,0,0,151935.7598,0,683311.1775,94953.68934,0,0,0,0,0,3536.092418,6908188.309,641833.1122,8717048.76,90746.92685,123307.4709,596986.0065,0,0,47928.01756,321217.2512,11863.59774,0,0,0,55803.26816,0,668532.7989,11788.67282,4129.369652,1482668.129,0,215470.1935,13202.53324,5432.447013,0,0,0,0,813927.6795,148243.2622,48387.24778,68596.0358,407734.5885,14701387.85,1362989.807,908231.2411,6194427.077,263753.2491,521213.1879,0,0,52959.76523,65365.55434,0,30248.74409,0,0,278762.8999,0,10234.43054,59240.78008,13458211.59,24637.39787,0,0,1575996.623,1595.261059,0,46790.81883,0,10478995.46,6253679.902,6678.326901,0,267872.9564,2109228.86,0,6438053.77,409224.8052,0,0,0,5597125.646,178146.7104,0,747948.5746,15185.78531,40950.42063,8819387.242,0,24535.84445,6828689.551,0,66530.71853,70899.45829,20703.43804,0,788665.319,0,0,4094257.291,0,71580.36973,71521.2854,90158.95713,13240.37631,54536.07837,0,3634.586338,57613.3555,36005.44317,19966.03048,10846.16197,0,0,0,322356.4222,75458.2828,546885.1437,0,27396.86222,0,0,604423.2848,980738.0532,0,214920.2585,180535.6775,0,0,113045.5941,17968.43338,122107.103,0,22851.83449,3335.955946,0,81296.28278,6937.369074,1771873.139,0,0,88171.68814,0,0,100394.3304,99554.32336,0,0,9493081.458,18001.8322,0,862085.478,1206869.301,0,22110.89645,34763.03558,27877.76701,0,249478.0676,287453.3653,0,0,1307397.588,39421.68794,0,122859.4393,30690.3421,0,7245.633209,0,23725350.4,0,87307.38455,2545247.677,0,0,172469.1244,285421.4608,114006.7388,654508.6277,167615.3047,26946.95319,11015.72093,0,269357.6928,0,0,0,282574.4673,67685.85,723736.948,0,303159.9339,377915.0883,124196.8678,0,79033.97883,0,0,3823.472591,0,3606985.368,46638.12815,0,617831.4502,4329.29145,1300253.458,0,213865.9125,0,6996.181297,45326.06254,0,0,377306.1837,0,0,0,0,20172.59643,92628.955,21092.39902,36213.07304,33323.22902,4813.322688,0,0,642577.3588,0,206132.335,0,200801.9454,30340.61365,86084.32451,0,0,0,138028.8855,0,49982.39524,0,116808.105,75974.08542,0,0,0,1841171.681,135563.8525,29513.70205,194685.142,2734.730702,5683.519576,1964208.152,90146.57196,159531.4198,512233.2731,0,0,306497.4857,0,132875.7863,0,196508.4651,451821.5634,695204.9537,130818.7694,524698.7648,0,0,64160.76619,66206.54556,74171.03895,0,0,98870.5452,0,0,54823.69336,0,185097.5624,144313.0914,193764.5107,0,131436.0777,0,0,74942.86051,0,131992.4993,12539.37905,0,54448.87197,4802959.826,2467996.923,724164.2812,254373.5346,546047.2623,61036.14018,353540.0368,298535.7125,121878.9602,28534.61349,141685.3841,53757.18831,2594578.497,303299.9655,21928473.99,225094.3355,29573.27782,422932.5746,0,88544.37516,0,5139.420428,0,112298.2667,165282.5554,0,749469.3366,0,81752.27315,68335.4868,0,3129995.707,1038035.82,776488.1132,128322.2027,1402264.196,96779.95177,413694.2189,0,36727.6459,13809.9863,0,0,0,0,1649.828285,24978.03946,0,0,586612.346,0,829935.3592,6728557.428,16012290.73,3887080.662,0,329940.2376,0,2815790.582,0,586429.535,0,0,55992.06361,117858.2254,9633.28227,13220.42077,134696.0801,0,114901.9343,0,0,9770.597708,1036301.481,70630.45973,143885.1735,28290.54271,273165.9653,0,39911.28796,0,36481.06806,0,54951.36675,0,11787432.58,2875344.244,185463.3081,0,4454.554277,61599.5471,41940.80663,1683286.622,15955.98706,253583.9643,147611.8067,92330.08322,359362.4098,3427.475478,1034891.977,386303.6167,5654.449155,0,0,141373.7954,16064.79396,5687.116445,0,0,0,923714.211,209483.5887,9994644.384,36152104,32608132.46,22532776.75,0,51394.79367,82101.11577,7292.210802,76172.36278,424317.7024,83665.44296,214672.1485,0,443886.075,207299.9165,112304.5467,0,0,0,149429.8668,9302.56358,1039991.295,0,938.8618144,65037.19069,51380.79225,42493.5226,780805.1732,0,198038.4597,1268352.641,531585.7437,21509.16427,405060.6295,0,44392.51455,210048.35,77202.17692,18614569.33,5343406.82,6924996.48,0,0,0,0,0,0,0,0,0,0,0,0,2522.462056,1248354.321,5424.191826,0,165466.3281,138496.6552,16837.85659,1723.57425,27616.22554,0,0,15950.95109,4810.703894,41310.54484,131805.9081,87792.27128,922.2217653,0,25862.17974,0,79562.81421,0,0,0,0,0,0,9055.95253,188576.1156,0,0,288435.4055,32865.78345,0,26685.52837,41030.52023,1197123.481,162552.2493,3328.959104,0,0,4425.998939,152816.2887,33697.26995,0,0,29221.47239,0,193739.962,0,0,10802.03328,8617.75716,0,134622.6954,0,0,0,0,0,0,0,0,64930.17932,0,0,233734.4303,0,0,0,0,0,208073.9706,0,0,354127.5089,2406.701122,43114.53132,43428.15025,178265.8668,2222861.135,0,0,95757.01385,3787.57109,66706.73416,0,79979.68964,0,42171.75356,0,0,0,0,0,0,0,0,0,86612.51243,93164.2002,0,0,0,202149.395,9639.341593,8658.59818,0,73143.29032,0,0,0,0,45238.04012,88062.54518,191095.2351,0,1424295.428,286998.736,11805.10368,93902.6254,0,4652.199203,15092.97048,0,144033.4486,0,0,4008.926049,0,0,0,322838.8814,258429.7263,227039.0096,97749.04936,1594.989452,0,9919.753406,0,0,0,20260.54989,12114.82403,252339.8565,0,0,14334.1038,2419.623427,139428.4785,53655.94843,51173.16673,33186.18858,0,860581.3507,205178.7202,0,153809.5141,221262.3168,0,0,0,1048061.335,75527.40081,5666.258621,2835.453808,110183.5111,1139003.096,8820.36723,18120443.72,152540.8054,0,232943.8634,1817844.116,64074.34141,43148.56959,99914049.1,0,0,0,949819.7053,149343.537,0,15948.94797,1343344.382,322094.9774,13979668,8831132.464,9580335.525,5426162.764,9567.758516,2048042.801,121661.7502,278806417.8,0,0,25730145.12,0,0,0,3553.233588,2060.157617,0,0,0,0,0,0,2138075.197,4419755.127,0,124011.8983,73501596.78,1876024.669,0,0,284508.4308,149295.8938,14973.74403,360893.5403,0,7639.217988,0,543682.35,0,95318.27868,449771322.4,1237125943,46804901.06,0,0,0,0,0,0,1185556.645,0,0,0,0,0,0,0,0,0,0,0,380125.3533,289660.7377,0,0,116284.5281,0,0,0,0,0,0,0,0,0,0,0,0,0,2197.166452,39188.2161,134600.9667,16741579.2,0,279854.537,307345.3267,282008.5375,0,1553405.381,564485.2082,2711.528955,50359.10654,0,126791.4216,102469.1678,0,3849.651341,422226.388,1682.220609,0,628394.3785,0,451058.6103,0,0,2715421.949,0,86583.46724,0,21332.54899,0,0,273689.2613,268301.0792,8188.772236,84694.13295,0,0,0,277544.3716,0,839172.7115,0,0,0,0,241747.9523,305098.4523,0,68720.09169,29715.05927,283751.7077,221554.3195,0,0,0,0,0,0,608368.562,47748.02624,0,0,603101.8206,0,32572.29144,0,0,185612.1495,0,11891.5495,4911.114308,0,35239.91746,0,33790.24976,0,11767.96754,0,0,0,74106.53467,0,9545.209998,0,192574.8746,350724.797,0,413567.2305,35332.09631,0,0,19821085.99,8293387.782,0,0,211652.5802,0,0,0,0,0,17733.88491,0,0,0,0,0,0,0,0,0,26253.50666,0,0,0,0,227623.2961,0,0,0,0,0,0,0,33255.23663,0,0,0,0,0,0,1365.10595,309479.9398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132603.025,5041.765035,256714.3796,142175.8077,232178.8338,173617.3445,158412.0592,588890.1823,1263.646422,220580.689,0,257534.6708,696820.2974,471159.5065,3406291.237,1930495.483,0,1794.724249,0,0,154935.0321,511644.7432,0,196954.2234,0,0,0,2612.926888,0,117935.3545,170717.2412,53737.54814,0
lc_surf_C2,242118.3797,52919.32025,1267151.786,42787.56575,0,513660.5773,0,0,0,2872.879427,57991.1459,373511.9815,0,62333.10885,38622.41015,0,2492.359837,61912.71736,37747.48472,0,0,0,0,0,65392.93334,4948.139911,0,80473.31291,63760.19325,0,0,0,0,43874.09562,0,193483.1222,325371.991,0,0,0,50734.2283,17174.43148,0,0,0,15478.04868,0,0,6594.825656,0,102187.7886,0,0,63510.91525,0,0,0,0,1646972.243,144132.5818,1697279.695,378881.5627,4256189.881,73066.50408,130961.4054,188228.5198,0,0,466977.2667,276884.9827,24427.88767,0,0,0,24136.96291,0,5786694.036,7296.463273,18082.06056,1856597.339,0,174078.2487,8424.391308,4021.346932,0,0,0,913173.6926,605078.5761,134077.1054,67317.77033,59937.1765,366167.6158,25626188.81,555193.887,781422.0639,4938257.474,196579.7282,286715.4519,0,0,32760.9141,13360.3955,0,60127.82489,0,0,203569.9116,0,59855.0831,149154.766,6919809.858,74888.94251,0,10421704.01,1085870.696,0,3614.965447,39235.94688,0,9879851.27,2437171.019,2513.143666,1965939.865,271261.9263,1695464.94,0,12294641.14,349682.5626,61761.61898,116381.9682,0,7658118.926,537363.7963,0,787132.3973,71885.58293,13518.72146,1824321.828,0,38062.96072,2113515.034,2898861.851,126240.2613,97855.02435,13838.47687,0,2188706.928,0,0,0,0,72431.27263,0,217175.559,2178.094751,30639.24608,0,0,132870.826,7068.200358,15144.21808,40125.76067,0,0,0,168140.0949,47957.43913,277860.0442,0,83214.92744,0,0,217164.1169,830169.4596,0,0,140138.7848,0,0,39316.30697,35290.47217,98146.19033,0,17665.25041,1493.608218,0,60190.14885,5950.767429,562923.1427,809223.2224,8603.357169,43973.5404,0,0,62698.08168,65123.60415,0,0,587791.8283,0,0,760280.7452,1475117.979,0,40968.26491,49858.76109,52073.86732,0,402985.5857,723990.0623,0,12789.48269,0,65374.12637,0,124426.6969,11631.28373,0,14202.30147,0,597444.3186,0,44974.48748,229996.806,0,0,325234.1834,234238.9043,73895.54991,20818.84717,30040.31125,15405.01746,155519.8479,0,317019.4663,0,0,0,233815.0048,61841.67742,670730.5126,0,363156.3383,4432.678257,76376.2345,0,260792.7691,0,0,73946.29031,5160.301086,3574731.778,48449.34965,96903.26906,641295.4129,24231.66886,1019587.011,0,224805.8174,0,16323.21585,55137.07899,11349.65754,0,322666.0622,0,0,0,2428.119512,457707.6439,7441.418119,64827.60534,51005.39672,15662.25731,20156.10284,0,0,171493.7933,0,0,0,107601.5018,106039.7462,60295.95658,2422.864667,98040.87347,47746.87866,231126.5943,0,46973.36817,0,43159.69624,36382.72247,0,0,0,1129888.792,114388.3786,18614.27546,163304.9422,0,0,583362.1536,67435.11552,208093.0164,212740.4701,0,2090.523382,132217.5925,0,153864.8984,0,495148.4491,0,312568.6532,45260.64818,229129.434,0,0,72167.11169,22574.44031,48437.2857,0,0,28092.6877,0,0,82205.24522,0,605503.7972,65751.12873,212269.4454,68240.61768,175504.8219,0,0,58880.70738,1650.318373,76074.11696,25871.40819,0,131307.8208,2098053.881,808127.2345,287975.1791,157691.8173,296579.9513,40736.29674,205293.3549,134840.557,40140.10927,29796.59663,383062.726,39936.44999,1553168.631,72526.4083,878011.0049,481360.42,84216.27951,442132.2704,0,336488.7894,0,3093.777821,0,454356.603,98946.89423,0,899442.6731,907.5958271,150728.3407,149883.162,0,73292213.92,31456902.58,4671327.05,61963.57857,1374924.707,28731.66721,371693.1783,0,49987.79255,30019.19129,0,0,0,0,6512.61147,4446.544144,0,0,395188.2989,0,161963.4142,4807009.024,1528543.445,1196986.02,1780982.868,174686.6829,0,1276947.8,0,404055.9414,0,0,58665.45697,52202.67897,3239.914564,34668.0241,81683.15414,0,7929.548043,0,165461.3777,7303.891849,903438.8235,62254.99309,191856.8321,49209.79054,0,0,6307.312983,0,125547.343,0,37365.73509,96301.45652,3678296.808,1064212.18,102893.5145,0,0,2967.195206,22896.88587,359568.5294,325239.6018,23897.99742,41864.22401,317972.2575,394611.6604,0,225690.8114,422392.4064,11894.18049,0,0,100788.3726,43266.69652,86699.14596,0,120430.168,0,1992789.184,192819.1326,3135164.326,4734725.145,2129742.26,4432655.928,0,11196.19985,568769.5314,35592.44247,44181.97409,227387.218,55128.34467,89239.46939,0,240519.8211,112649.6641,248931.9907,0,1174081.96,0,3068.360368,0,1209740.941,238383.5902,0,50632.85823,129881.1902,15998.56006,4061502.294,0,357403.9216,26573.29657,408574.5293,61851.71879,352188.0939,0,41761.69431,144002.0933,53086.87347,14286088,23056533.71,931722.4552,0,0,19370.91482,0,0,0,630.5445192,0,0,0,0,0,10862.10386,1403793.493,14994.92319,0,0,71457.3761,0,75687.47594,16926.96463,0,0,123008.3546,15951.79456,46002.72783,78150.66011,282582.2584,1877.374516,0,96331.78313,0,67844.66145,0,0,0,0,0,0,46330.48055,132346.0374,0,0,37092.23397,13419.04721,0,132558.618,81983.16841,1110966.718,56641.92519,5695.045518,338030.3428,16230.20528,10403.60138,83516.62767,17158.54372,0,0,0,0,12717.7238,0,0,3696.412562,0,0,29490.18387,13274887.34,1014648.261,2379352.645,0,3479645.69,23727.38829,0,0,94014.75869,0,0,50243.32781,0,343976.3423,0,0,22308.15058,80656.79783,0,0,169022.4033,8332.482712,38843.25393,30474.94185,48357.58625,2888498.967,0,5818.643458,72269.96652,19496.66279,213187.2583,0,106666.9439,113835.3455,44297.74704,1899807.092,738689.0843,52.02570512,29648.55571,0,0,0,0,1423.315162,57509.14005,60127.75443,211030.2443,13273.08432,0,1709376.862,19761.08601,36252.14451,0,38243.2433,0,3061.728215,0,0,81873.788,71650.84175,236934.2397,0,1738359.201,101802.4753,50523.45413,69811.02126,0,0,19328.96644,0,174343.3183,242627.0264,39277.55027,143813.7807,0,737963.7988,947109.0803,0,48977.4363,156139.1208,61259.33054,1461.632793,0,0,0,0,0,96953.20123,77462.77494,257369.5512,0,7564.067009,9745.018017,0,46451.80409,28228.29322,129366.2478,208758.5719,79294.96472,546479.4091,139415.5722,0,89759.56593,89519.72281,0,0,0,546164.3088,248523.3573,2659.481046,1691.011215,11428.98084,1166665.087,24693.82548,275558.6061,106366.7731,0,152292.9887,1614030.872,65822.55903,24209.48688,3747508.393,7193781.414,3130717.29,0,193136.042,112487.7322,0,11381.1264,157179.6296,52572.04497,1258229.487,1279959.482,1157061.073,3500818.589,38695.44435,1353562.22,51003.00521,15097850.77,42089658.81,20858016.9,5838534.934,2518433.265,0,0,6061642.567,0,0,0,0,0,0,0,220904.5994,2187808.437,0,46323.12098,736219.2234,1739107.874,0,0,411883.7607,194798.1167,76890.89691,184462.2466,0,0,0,344601.3739,0,54578.50669,18942045.23,126084879.1,21812065.72,0,0,0,0,0,0,827708.7837,0,0,0,0,0,3334.475102,0,0,0,0,0,412406.6006,594234.5221,0,0,139072.9963,0,0,0,0,3541.138967,0,0,0,0,0,0,0,0,0,177658.2148,431198.9033,6803111.772,0,39703.07328,367504.5537,130375.8033,0,1867882.911,612894.4017,27889.02591,413410.5665,0,153630.7784,110080.3706,0,118177.536,438494.2773,0,0,41671.40164,117811.8475,252133.8586,0,0,3012485.65,553394.1793,105479.8973,0,55967.92782,1839.857626,0,229107.8688,249986.0618,15273.37182,20448.41587,304547.8976,0,0,31141.39359,0,1395390.744,0,0,0,0,1149410.979,92385.77774,0,175581.6413,6076.686988,2127236.178,147192.9891,0,0,0,63576.02952,0,0,1244696.074,38007.49609,0,0,1344071.104,0,0,0,0,142762.1203,13895.21026,1973143.949,476172.8184,0,11439.9074,0,100702.3433,0,20770.88332,0,0,0,16967.96948,0,19541.04042,0,2410157.396,187598.814,0,752951.7924,149882.8823,0,0,37065.25797,121611.3888,15533.43414,0,733967.1896,0,0,0,0,0,0,0,0,3900.913243,8566.455212,0,0,79282.34458,0,66522.94533,39684.44398,172208.2129,0,0,0,114613.8224,0,13711.0328,14374.55603,0,0,0,0,165772.4733,0,0,0,0,0,17963.08946,2090.532491,146329.8029,0,5854.808535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6693.041372,73882.913,155482.5735,162919.3205,203228.0689,1457652.34,728685.1355,15008.34834,1432218.25,32315.44841,232434.2323,1353374.729,570531.0704,1921352.661,2308953.388,0,0,2378.46625,0,161274.4195,425207.5437,0,197476.9749,0,0,5451.982645,0,0,81178.88566,156976.3489,44398.63434,132365.1057
