FeatureID,12C-1000fr1,12C-1000fr10,12C-1000fr11,12C-1000fr12,12C-1000fr2,12C-1000fr3,12C-1000fr4,12C-1000fr5,12C-1000fr6,12C-1000fr7,12C-1000fr8,12C-1000fr9,12C-1000frS,12C-10070fr1,12C-10070fr10,12C-10070fr11,12C-10070fr12,12C-10070fr2,12C-10070fr3,12C-10070fr4,12C-10070fr5,12C-10070fr6,12C-10070fr7,12C-10070fr8,12C-10070fr9,12C-10070frS,12C-200fr1,12C-200fr10,12C-200fr11,12C-200fr12,12C-200fr2,12C-200fr3,12C-200fr4,12C-200fr5,12C-200fr6,12C-200fr7,12C-200fr8,12C-200fr9,12C-200frS,12C-2070fr1,12C-2070fr10,12C-2070fr11,12C-2070fr12,12C-2070fr2,12C-2070fr3,12C-2070fr4,12C-2070fr5,12C-2070fr6,12C-2070fr7,12C-2070fr8,12C-2070fr9,12C-2070frS,13C-1000fr1,13C-1000fr10,13C-1000fr11,13C-1000fr12,13C-1000fr2,13C-1000fr3,13C-1000fr4,13C-1000fr5,13C-1000fr6,13C-1000fr7,13C-1000fr8,13C-1000fr9,13C-1000frS,13C-10070fr1,13C-10070fr10,13C-10070fr11,13C-10070fr12,13C-10070fr2,13C-10070fr3,13C-10070fr4,13C-10070fr5,13C-10070fr6,13C-10070fr7,13C-10070fr8,13C-10070fr9,13C-10070frS,13C-200fr1,13C-200fr10,13C-200fr11,13C-200fr12,13C-200fr2,13C-200fr3,13C-200fr4,13C-200fr5,13C-200fr6,13C-200fr7,13C-200fr8,13C-200fr9,13C-200frS,13C-2070fr1,13C-2070fr10,13C-2070fr11,13C-2070fr12,13C-2070fr2,13C-2070fr3,13C-2070fr5,13C-2070fr6,13C-2070fr7,13C-2070fr8,13C-2070fr9,13C-2070frS,Una-1000fr1,Una-1000fr10,Una-1000fr11,Una-1000fr12,Una-1000fr2,Una-1000fr3,Una-1000fr4,Una-1000fr5,Una-1000fr6,Una-1000fr7,Una-1000fr8,Una-1000fr9,Una-1000frS,Una-10070fr1,Una-10070fr10,Una-10070fr11,Una-10070fr12,Una-10070fr2,Una-10070fr3,Una-10070fr4,Una-10070fr5,Una-10070fr6,Una-10070fr7,Una-10070fr8,Una-10070fr9,Una-10070frS,Una-200fr1,Una-200fr10,Una-200fr11,Una-200fr12,Una-200fr2,Una-200fr3,Una-200fr4,Una-200fr5,Una-200fr6,Una-200fr7,Una-200fr8,Una-200fr9,Una-200frS,Una-2070fr1,Una-2070fr10,Una-2070fr11,Una-2070fr12,Una-2070fr2,Una-2070fr3,Una-2070fr4,Una-2070fr5,Una-2070fr6,Una-2070fr7,Una-2070fr8,Una-2070fr9,Una-2070frS,Kingdom,Phylum,Class,Order,Family,Genus,Species
3e45cd957788b969a55aab1022542479,0.05610623110319094,0.47141649858206996,0.43033593556442445,0.45431377971050463,0.009703195996340685,0.0452376107924231,0.15952755242742112,0.15831565074767626,0.33497391323139203,0.4534421738504122,0.4155044030365901,0.45846362427242254,0.37721494052469884,0,0.08963726653355054,0.09466160460608948,0.05516233160487423,0.011326327795343143,0.02047951989606501,0.032339810844999546,0,0.04353598031815619,0.08324966321833115,0.0646245296513744,0.06746812136827497,0.03992657954432082,0,0.03680523500853772,0.022238676979922968,0.018516765341319217,0,0.0061444170858017365,0.020291357349706426,0.021430522323957285,0.021412259302417348,0.025268406010570975,0.024651819867529522,0.045845861886056216,0.022478655060475188,0.0832626893350649,0.5063725996740039,0.43920952351520626,0.473284462446268,0.15729375212863056,0.1979553978096777,0,0.31428692820432147,0.07204401168586191,0.3401173706122423,0.3491178887947313,0.4650198768862876,0.41512189157835355,0,0.034439026027872105,0.01931313283410333,0.02759684333578241,0,0.01659628172087439,0.04004328486866385,0.0578224275279362,0.05765259537767723,0.03263768902011245,0.035177601855331454,0.054766533860526635,0.03868480876614106,0.02227992561993033,0.4083044405340607,0.1942373995240329,0,0.01593816036960834,0.07526097889352927,0.28674337660145893,0.3607595762432884,0.3530442986447712,0.33199060805661784,0.30698708102754396,0.4241703140598942,0.37072889561308703,0,0.030151053363067337,0.02233562923980688,0.015064756251749809,0.004621396050650076,0.018662108692196096,0.010819499012235834,0.02411044438834331,0.013548840955349925,0.010402686786157387,0.01102691025819572,0.018789085078241306,0.014852705695546456,0.02371196611874365,0.23431925943416773,0.2602561594789417,0.3244473125157039,0.14880723154331382,0.07160971074511824,0.15525125408606286,0,0.14268863208208354,0.1662480671437433,0.24507758028338225,0.30690421671007506,0,0.13785376302725946,0.1205397908521814,0.13335875004073927,0,0.011036610097268579,0,0.06356093248703103,0.03387630895280598,0.04866156925620521,0.07008217572776737,0.015480498869950964,0.1724436309310364,0,0.29755614654748364,0.2748180155219967,0.2725979503832136,0.02142023991981186,0.025795259095504623,0.05819321241739934,0.08700171086107722,0.02690834900126702,0.2737735423947076,0.25100673223123066,0.304873574874075,0.3124927833270568,0,0.03713951077742624,0,0.011510275579697717,0.055314322147924984,0,0,0,0.02319156016146503,0.0172636399253733,0.019732927834349216,0.01578300115044798,0.010469887046366961,0.025454354258196966,0.5947950999234833,0.5454910449325471,0.5424017736545235,0.030454170591602325,0.18929290424975495,0.3049981435389595,0.22039295969593867,0.521594204509052,0.4141486724922215,0.4966666475535901,0.5973423387880038,0.4371627197637911,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
b917effe0e3a87c2832723d16773550a,0.0417534743093514,0.1081020412996405,0.08293637652885551,0.054690931764911764,0,0.04749949133204425,0.0983134916122479,0.13101984889462862,0.21225073781328443,0.11904529047990171,0.11097059489866117,0.1271065158203046,0.16949275144766765,0,0.3542649320719369,0.42079984049099517,0.40652240030548614,0.02025010120985592,0,0.18619891092575497,0,0.7801177013766907,0.2663989222986597,0.3409396914785126,0.40244142570549984,0.6846696069526121,0.02165335850713837,0,0.013888522405085991,0.02094405667819627,0,0.03191132744561547,0.014654869197010196,0,0.016325368970903833,0.0220386097535807,0.018078001236188315,0.02232753013931309,0.022740034770480713,0,0.011537177142081911,0.011933392533915343,0.02594803931686931,0,0,0,0,0,0,0,0,0.022967625728130214,0.06739617098821057,0.9873424706100971,0.9849697745392698,0.635633561728051,0.13500368640699004,0.41988592753812204,0.739403911295793,0.8607578133799364,0.9299262489515165,0.4671669212682762,0.7971345568748793,0.758651165772869,0.9427087708631685,0.06146186377911815,0.012557359308130477,0.023258199943007176,0,0.053791291247428145,0.13879297406339164,0.15452281961300843,0.23051071908438545,0.24531346430012654,0.14423922145834228,0.06582033322969079,0.0362338648603053,0.08447371440232745,0,0,0.0254551305302827,0.04239999945048938,0,0,0,0,0.009450031926840704,0.009185351098415565,0.014817410659450497,0.012136490361543429,0.02769828899980285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005622424011816069,0,0,0,0,0,0.0054996509143246846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741209325613081,0,0,0,0,0,0,0,0,0,0,0.020957834640937992,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
36aff623036995b22007d37cb26c2755,0,0.3280964073046065,0.3154893742368079,0.2323010864073975,0.020619291492223954,0.11196308671124716,0.1150082354709315,0.1552827838751154,0.1820729077924383,0.34141921792129115,0.3456183413637691,0.38106067471993565,0.2115317659037335,0,0.1111677864362171,0.11177266269237254,0.057480748440441404,0,0,0,0,0,0.20645916478146126,0.09542687555997341,0.07101907512449998,0.04087634264418572,0,0.14311675915190386,0.08443880799656575,0.07746526923690475,0.07535553204613721,0.12883455179906866,0.07697832391396564,0.10558178799394663,0.11853637470178001,0.13422653268021348,0.14104707916362969,0.23994652389715135,0.08671271879433307,0.08132634772262153,0.4656135213034372,0.46752604817195453,0.39145581411366887,0.22905449618731455,0.2602626705628877,0,0.5796303970664795,0.09463963353279134,0.5933325055614447,0.4277480439286798,0.5256255435177168,0.46374866167462925,0,0.008216555028697045,0.0036334877026872364,0.00840262095596957,0,0,0.0372495673196873,0,0.007687012717023631,0,0.008584008108238776,0.013018274442256332,0.008537337107010441,0,0.24528708515214864,0.10802939973528045,0,0.06972945161703649,0.08992220854811289,0.3719698802024481,0.4507205619435501,0.5926297431228922,0.6199882535684413,0.5334543905892104,0.35343285316688244,0.27253009835005826,0,0.04986520363891906,0.04679251935713732,0.0382693404782354,0.012270603306898479,0.020061766844110804,0.06425457576654342,0.037505135715200706,0.014801254825172187,0.0389547420077383,0.030927037364783305,0.04045496787181142,0.028099713478060864,0,0.19457205064485011,0.18078361614278535,0.16135577879017673,0,0.06607083809079971,0.15875518864008858,0,0.20589082843934542,0.21548795267944743,0.22013099124324817,0.19690962193848127,0,0.054941717148545434,0.05177608707518737,0.0548941831563043,0,0,0,0,0.025689534289211204,0.044186942198163354,0.19022304840394,0.01303620957469555,0.06232708784465964,0.04991444204579382,0.17750170129306536,0.09623004636286377,0.08200596908906778,0,0,0.05819321241739934,0,0.027157500380908382,0.10878016445871844,0.11932356510931452,0.1571543669321876,0.10086551471579788,0,0.25997657544198366,0.21654014111752,0.141170144609822,0.0732101322546066,0,0.2027144244734052,0.11089307614812215,0.23088486560747407,0.2897491998285627,0.2740186115178948,0.27759513788140855,0.15141067420899912,0,0.4455378795603013,0.4429808920442568,0.43338047354137793,0.05432365564988523,0.22993205883444812,0.3109204375882597,0.20273326741261025,0.49205641115978255,0.6481896785720551,0.654952441975377,0.5947595470276905,0.413105487042151,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
116ef48e860fda3b8bb0edc061981783,0,0,0,0,0,0,0,0,0.022130408681953827,0,0,0.0028476001507603886,0,0,0,0.0016890744033669963,0,0,0,0,0,0,0,0,0,0,0.1435308335330315,0.7402088810530013,0.7427377288658563,0.7137623554039603,0.6050869805371375,0.7454565374096881,0.7617311132072333,0.7519757100270248,0.7646897465791477,0.7709713653450904,0.7802542672581598,0.651517329465156,0.752708219888412,0.05034488192352761,0.010779260395521786,0.01506843633519819,0.029349467691739822,0.12032609609839941,0.061658238662030754,0,0,0,0,0,0.009410817799911379,0.032477658256184136,0,0,6.874165924002879e-4,0,0,0.02821367892548646,0.034455849770710756,0,0,0,0,0,8.003753537822289e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.003108996670103614,0.04323473493083131,0.6726004211761175,0.6528492300707798,0.6615128854094976,0.13115203274775905,0.5426008102256015,0.7569233186519273,0.6292156250791261,0.7915255657276696,0.8764816951741117,0.8549301359557369,0.7941759692879603,0.7898428034204651,0.01109921818324171,0.024479233349611492,0.040639368751443576,0.09491107986496196,0.04106429067178879,0.05617999406523089,0.06253175511799754,0,0.06691048849046856,0.048647653235446515,0.033341617091880923,0.10682983800974444,0,0.014984104676876029,0,0,0,0.008121279128178765,0,0,0,0.05089888278522615,0,0,0,0,0,0,0.002265839741036942,0,0,0,0,0.013205023120992148,0,0,0,0,0,0.4129039727607976,0.5664234217653024,0.4885096371030531,0.09924040150068894,0.5169842621131975,0.3229972572522307,0.11219007119079023,0.3648805465403831,0.35273815631303285,0.2843335510676682,0.33181438889235926,0.3857750688622903,0.045034626764502324,0.026602307302825645,0.038342486491635554,0.05347037047534044,0.02880799920827247,0.05133366894908609,0.0769898226409024,0.03320022149265743,0.06267775661918167,0.032656884569279114,0.02338312872140035,0.020231868789120474,0.05874097314854452,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,pasteurianum
daa604dba1ff2f13fc2b961774ff9964,0.015657552866006775,0.171589288344864,0.19672929967915453,0.24993833172903807,0.01018835579615772,0.05880889403015003,0.07234389005429562,0.09523201979841062,0.15189507777159217,0.1511473912834707,0.18382151979396544,0.22392492094615782,0.6076609211996035,0,0.008128869759170024,0.00829849598175959,0.008234377036669632,0,0,0,0,0,0,0.007247610802023297,0.013809264607541661,0.010447394098513956,0,0.015489973007190334,0.02343155620489968,0.026214746438272152,0.015699069176278585,0.009117522127318705,0.0066027432645870115,0.006956504628719119,0.014669172118783156,0.013014179035519637,0.007927251878970278,0.0171177731068067,0.02162917100295723,0.019363416124433694,0.20177428052867344,0.26657985355424446,0.43246732194782184,0.16236774413277993,0.10968676140929681,0.004021503286439848,0.1279521865659418,0.023578040188100266,0.07641403480715575,0.04560548997769013,0.10226422009237032,0.37699204417813736,0,0.015619589757523096,0.00461551140611622,0.008237863682323108,0,0,0.013037348561890556,0.004847389134078483,0.013148837542277263,0.008959365613364202,0.007574124801387156,0.012220219304033721,0.008537337107010441,0.006146186377911815,0.6071673488500906,0.4366973989298992,0,0,0.028345043998861674,0.14496470705962647,0.1483326176431795,0.20532747977343327,0.2076243459992027,0.20064515099839472,0.41704567771095774,0.6432589939631452,0,0.06378107442187321,0.08085747344913329,0.07981891014031955,0.007967924225258752,0.012130370649927462,0.043940414355814916,0.03415646288348636,0.021404891593325932,0.023018711186390813,0.02102004767968559,0.035600371727194054,0.043112988964910524,0,0.10447837738906349,0.11748472057235507,0.2195382842231234,0.019109125362119533,0.025716194466478926,0.03234401126792976,0,0.04627303661870958,0.0356185426297791,0.04273832462707484,0.18239805434756223,0,0.02097774654762644,0.01210819488320263,0.011888570740065902,0,0.0033318068218169297,0,0,0.017502759625616423,0.026847762348251154,0.025029348474202632,0.004888578590510831,0.026023165543388817,0.036841611986181154,0.2537540471327866,0.1584671412832614,0.4732990628296781,0,0.00429920984925077,0.04129840881234792,0.04971526334918699,0.016443991056329845,0.16560108835195964,0.21011323421422776,0.2433976170779003,0.5461201528838747,0,0,0.01937464420525179,0.012525888130847516,0.0488067548364044,0.19694638556693236,0.008411386907610174,0.0071334727346745236,0,0.00793194266841476,0.009417988284575763,0.01169798908797909,0.011597413343668019,0,0.4483808742338857,0.5270444878575333,0.5307506423447216,0,0.13154252668203312,0.17174652742970536,0.1999077166472777,0.3177113870006795,0.24245262786282978,0.16593027881147554,0.16759448755810435,0.6313916661544559,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,NA
e94b3ba482a39b82e72f18a68045e779,0,0.053142931917208223,0.041543448134236154,0.048811849991031574,0,0,0,0.020623494733413766,0.029674866187165357,0.06654497979073158,0.0584501606718139,0.06989564006411862,0.04143750232553389,0,0.020541873580605333,0.02100327301578091,0.012791265299680981,0,0,0,0,0,0,0.015401172954299507,0.014006539816220829,0.008511338548789342,0,0.015489973007190334,0.00817974325698316,0.008807599993811014,0.009419441505767151,0,0.00740795585782933,0.01200558056891848,0.006506487633331238,0.011304286899465962,0.00899066371639312,0.025155683956959416,0.008690875357683722,0,0.47639278169895893,0.4914939636849879,0.40292348692037516,0.21310766417427365,0.1706959659801483,0,0.4244097117241894,0.09660447021513303,0.4974403834505041,0.3695617291295579,0.499526208819296,0.388565574330203,0,0.001437219196438757,0,0,0,0,0,0,0,0,0,0.0021447731839732654,0.0014006568691189005,0,0.026180191527253843,0.008441199979315346,0,0,0,0.017523206347866933,0.036854246050234414,0.038443825343845606,0.0439929625447944,0.033062831403648525,0.029923472665533028,0.027601824095554034,0,0.018554494377272208,0.013351465523236513,0.00765386809564708,0,0.02099487227872061,0,0.008873983004043025,0.01673680353307932,0.008964017337007961,0.007753296275293865,0.01114759114689915,0.0077073499825538365,0,0.7408753536713601,0.7232165643059928,0.6483391834520956,0.14840065440794958,0.11948139582887132,0.5153479128690142,0,0.8701588105615874,0.8405468432941933,0.7746798328887526,0.6493154605043138,0,0,0.004517983165374116,0.005272322676029227,0,0,0,0,0,0,0,0,0.005461652027624814,0,0.07659634138486283,0.07111025503957076,0.08845489758278831,0,0,0,0.022371868507134143,0.014201628639557594,0.09510668009938232,0.10452256023002615,0.10555584120398341,0.06409717991751081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29658526576928895,0.30265529715218853,0.3097952592909802,0.055146741341550155,0.1475842982286225,0.13621276313390424,0.11090286753930247,0.27520578193709655,0.35328811488583767,0.3662607373765497,0.3416459545169918,0.2510512445368699,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
94b1131d5d5999abf2d7ee015324e00b,0.026095921443344626,0.3675785261138251,0.39932886920336413,0.4242221637889337,0.010673515595974754,0.05880889403015003,0.10016846315210162,0.18743117272426038,0.3535835750775804,0.33974723350443864,0.3282527139177954,0.28760761522679923,0.3605062702321449,0,0.12951266819001972,0.16861368826654885,0.16348835961154753,0.01304243806736483,0,0,0,0,0.11987951503439687,0.11173399986452583,0.09252207287052913,0.077734456788943,0,0,0,0,0,0,0,0.006732101253599148,0,0,0,0,0,0.03679049063642402,0.0031158799580805166,0,0,0,0,0.010208431419424228,0,0,0.02696965934370203,0,0.002133118701313246,0.0018840630480106816,0,0.0199583646901684,0.005106523257830711,0.01919422237981284,0,0,0.05680559016252314,0.0875992464944183,0.06210297116121723,0,0.15686854033095177,0.15078254267793445,0.04348706088883443,0,0.2573117080047827,0.4299623989464029,0,0.06076423640913179,0,0.05495914718194629,0.10094858700716383,0.09748649120144229,0.07404280034861571,0.05574445716868445,0.08768391735155341,0.26790451793844067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019440455275924907,0,0,0,0,0.001128610649236819,0.0025381384296754702,9.539804604257776e-4,0,0,0.396079833625423,0.5704405544601359,0.48929222011071233,0,0,0,0.2419416139828923,0.13635214353504407,0.26176568289544877,0.38294903165530025,0.0714954618862209,0.5422296005661047,0,0.5127826926244111,0.53376432209843,0.521055992756149,0,0,0.223386847666791,0.16903189538723576,0.07150644595707069,0.4746218348729559,0.4974358340874237,0.5239461726801076,0.47730322812683224,0,0,0,0.010156125511497985,0,0,0,0,0,0.009331697256958541,0.01793902530395383,0,0,0,0.0010153552405658644,0,0.0020805591624646082,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,NA
3c6fe40ee8a9b709ff1614e5f286216b,0.38621963736150045,0.29177285800012537,0.24098210312649304,0.20994510439882677,0.7595176666135671,0.15833163777348083,0.41551362492723637,0.29358151326389004,0.3671635985869612,0.34175361480466165,0.38670287458960934,0.36449281929732974,0.1964271279592647,0.44649691820983406,0.13775138754052987,0.13791659693579214,0.10736668310919723,0.6874737749718883,0.6059528533953352,0.30673820589348055,0.41163128207630895,0.13531453342129626,0.25640896271245994,0.1736406754651415,0.1428272510837166,0.06425512664086032,0.27406965196177996,0.006884432447640148,0.005879190465956647,0.0034675590526815014,0.3763291153970781,0.12070806468558895,0.16780630443169917,0.09211758548674834,0.06908706868846261,0.05186672812696148,0.023491734226704603,0.016075821700305425,0.005096904345107746,0.41631344667532444,0.002526389155200419,0,0.004761999724818712,0.23702791219383498,0.2667530114746804,0.6688069311756115,0.11291955262513441,0.15947924405006705,0.046447746647486826,0.2138740219643399,0.006524833674605222,0.003050387792017294,0.28533963301502135,0.006236988965677625,0.017349085427245364,0.1280164016233011,0.5486549815580075,0.4414610937752588,0.29613406019151406,0.0699409003631324,0.0380304839684327,0.32957666363446886,0.05285055972523482,0.004788330829335662,0.03875150671228958,0.5047555562860078,0.08478120163186273,0.11341739972207747,0.07999489942379899,0.5169940769891705,0.4154015068798694,0.1839936666526028,0.27377439923031277,0.040646909890770855,0.0252418637552099,0.013827068014454593,0.01837138372832895,0.06013254535102843,0,0,0,0,0,0,0.004195315943520017,0,0,0,0,0.0021575982864966096,0.002729686452154484,0.38796812649603973,0.007507806104648886,0.0070605771972205,0.006387578162089612,0.38624827859603317,0.18040899502637525,0.3094243744631947,0,0.053044700514130495,0.013959761363215086,0.0069163583380868875,0.002315675679401975,0.5889640045004461,0.527939954781932,0.3759865590224339,0.4916699342587255,0.5565255678057128,0.16575738938539225,0.498452183731773,0.6427855591833622,0.653248157639942,0.5615656957842533,0.5681662103643997,0.6687168130269607,0.42657108703993213,0.5229132023845068,0.31659056671198543,0.2953137656564248,0.18780325545902346,0.33796378540147604,0.7386042521012823,0.39796648491898906,0.6363553708695934,0.23544805376108643,0.3719187745739424,0.3639216148154925,0.25003171324295514,0.20850614702382672,0.6140144177603652,0,0.06838109719500632,0.13033694406422414,0.6621449739472197,0.41851106932973126,0.40122315549300536,0.08625017033742834,0.14121083298314263,0.1637712868596224,0.2484555004597606,0.02302461344300646,0,0.08223714452648251,0,0.0028987446832164335,0.003536950576189834,0.2576258214911224,0.25987669905474836,0.17766882147900553,0.10807731677396992,0.042505605063582974,0.044532115321744246,0.022258939840563794,0.013774889388337343,0,Bacteria,Acidobacteria,TM1,NA,NA,NA,NA
6a84f2ded1fe3a9da22daa9951d7ab79,0.06784939575269602,0.4584663636126463,0.5199704405062274,0.5091594241536764,0.0722888101727381,0.055416073220718294,0.1650924670469823,0.1953166265929186,0.2932279150358882,0.3641582059904859,0.37060790281041417,0.389862347913195,0.3072390293394827,0.2016437695141186,0.10106162403292462,0.13079310923463566,0.10089110505123373,0.18499668732393798,0.1879297119874201,0.10583938094727124,0,0.04000603596803542,0.10988955544819712,0.10086258366149088,0.06845449741167081,0.03904987514444552,0.04701872132978618,0.009267505217977123,0,0,0.06683318020758598,0.04935354368918169,0.005958573189993157,0.032426287704835896,0.029338344237566313,0.014154107126222087,0,0.005805157836221404,0.002352417390049729,0.10262610545949859,0.002105324296000349,0,0,0.1094532560895079,0.22132062509213143,0.18003960866984547,0.09299257275011069,0.09987919801903584,0,0.31766582674115196,0,0,0.1269148674453316,0.003226963856154945,0.014042938959034454,0.08863941322179664,0.20088548537360115,0,0.11733613705701501,0.026314398156426052,0.01699234390078908,0.08831374676030428,0.020702607790458225,0.004040154137251965,0.024478146236506498,0,0.36850141678768344,0.5536169986433948,0.06792019762398027,0.17332749401949069,0,0.10991829436389258,0.12887540699554023,0.10850191393606853,0.07981236920694941,0.044141933219646844,0.06519042259276839,0.24940219629197038,0.0015440976761011182,0,0,0.0034017191536209247,0,0,0,0,0,0,0,0,0,0.06861334876913057,0,0.0028734907197990405,0.0036103702655289113,0.0178893939560268,0.03639830601409325,0.03342214497686075,0,0,0.0068529737601237695,0.0015263687366812442,0.0027016216259689706,0.19214428515617388,0.41605863986125774,0.4657137046867639,0.39252959217417593,0.12453718999848118,0.01311898936090416,0.24784915213182085,0.22963949801766048,0.2187844953202053,0.34734292538049927,0.3679314225707787,0.1928951635505732,0.34095165966569607,0.1402358133667541,0.22761038570202505,0.2569467211974648,0.18344587134164472,0.05355059979952965,0.12123771774887172,0.2121236452634234,0.12428815837296746,0.07773523044810472,0.28775088196202897,0.21713226745595213,0.20344561572834793,0.16694194246924132,0,0.024031448150099333,0,0.11171738062647783,0.1464202645092132,0.19694638556693236,0.09084297860218989,0.02204891572535762,0.032983552229639154,0.0223960734167005,0.062338112931239566,0,0,0.009790136253152679,0,0.0032940280491095836,0.006241677487393825,0.023046399366617978,0.1176396580083223,0.08587326371485268,0,0.03602169920642625,0,0.007644484389688575,0.006887444694168672,0,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,NA,NA
52b48981edf3b70482ea60e55a6fb7ad,0,0.16874657579060026,0.16173346021824908,0.1801629138337758,0.016738013093687682,0.09273710212446735,0.14839772318829872,0.09280572630036193,0.16648102894833447,0.2715302692968545,0.22871802002014133,0.17266811823247083,0.1592002105474544,0,0.021640369494006686,0.02915489296246511,0.02766111121056012,0.014072104230577843,0,0,0,0,0,0.02657457294075209,0.028604905258479158,0.020200730547126636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007916019352961313,0,0.010884570799585628,0,0,0,0,0.01375385677639182,0,0.04403288687501116,0,0.009061446088051374,0.07177254572770476,0.013260380887897211,0.0077907213805365975,0.007496455950914028,0,0,0,0.019735798617319538,0.024477066809469983,0.069755060846907,0.022554060519686198,0.015911224318313294,0.010471577545317494,0,0.2713911714714744,0.12455259969479134,0,0.04881061613192554,0.10653826882330768,0.41418487731321846,0.5521269656718348,0.5432806492717666,0.5810436637746889,0.7081901460021602,0.6804536615830649,0.36511753576948536,0,0,0.005490322271237445,0,0,0,0,0,0,0,0,0.004764696216013346,0,0,0,0,0,0,0,0.014285271643335644,0,0,0,0,0,0,0.11887389710321648,0.0822272936098089,0.10296536049657078,0.07588985015532447,0.06580318473088435,0.08078046439851938,0,0.03133558578134553,0.17227314173461156,0.06507630603292684,0.018535860489020235,0.1085101748429577,0,0.2598313017636215,0.29106464672611654,0.27242365501851845,0,0,0,0.12180239520550812,0.06552681284567802,0.32451736212824384,0.27572593625643393,0.3101808518061189,0.23187649647118516,0,0,0,0,0,0,0.04289807322881189,0,0,0,0,0,0,0,0.01137197869433768,0.011594978732865734,0,0.030454170591602325,0,0,0,0,0,0,0.011335586059152606,0.011659640398831701,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,NA
