"","12C-1000fr1","12C-1000fr10","12C-1000fr11","12C-1000fr12","12C-1000fr2","12C-1000fr3","12C-1000fr4","12C-1000fr5","12C-1000fr6","12C-1000fr7","12C-1000fr8","12C-1000fr9","12C-1000frS","12C-10070fr1","12C-10070fr10","12C-10070fr11","12C-10070fr12","12C-10070fr2","12C-10070fr3","12C-10070fr4","12C-10070fr5","12C-10070fr6","12C-10070fr7","12C-10070fr8","12C-10070fr9","12C-10070frS","12C-200fr1","12C-200fr10","12C-200fr11","12C-200fr12","12C-200fr2","12C-200fr3","12C-200fr4","12C-200fr5","12C-200fr6","12C-200fr7","12C-200fr8","12C-200fr9","12C-200frS","12C-2070fr1","12C-2070fr10","12C-2070fr11","12C-2070fr12","12C-2070fr2","12C-2070fr3","12C-2070fr4","12C-2070fr5","12C-2070fr6","12C-2070fr7","12C-2070fr8","12C-2070fr9","12C-2070frS","Una-1000fr1","Una-1000fr10","Una-1000fr11","Una-1000fr12","Una-1000fr2","Una-1000fr3","Una-1000fr4","Una-1000fr5","Una-1000fr6","Una-1000fr7","Una-1000fr8","Una-1000fr9","Una-1000frS","Una-10070fr1","Una-10070fr10","Una-10070fr11","Una-10070fr12","Una-10070fr2","Una-10070fr3","Una-10070fr4","Una-10070fr5","Una-10070fr6","Una-10070fr7","Una-10070fr8","Una-10070fr9","Una-10070frS","Una-200fr1","Una-200fr10","Una-200fr11","Una-200fr12","Una-200fr2","Una-200fr3","Una-200fr4","Una-200fr5","Una-200fr6","Una-200fr7","Una-200fr8","Una-200fr9","Una-200frS","Una-2070fr1","Una-2070fr10","Una-2070fr11","Una-2070fr12","Una-2070fr2","Una-2070fr3","Una-2070fr4","Una-2070fr5","Una-2070fr6","Una-2070fr7","Una-2070fr8","Una-2070fr9","Una-2070frS"
"9544acda098572aa27ce2bfa053c01ed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c2a898354572df17808d49cbd839cef",0,0,0,0,0,0,0.027824573097806,0,0,0,0,0,0,0,0.000988646322061219,0,0,0,0.025298230459845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061515883078768,0,0,0,0,0,0,0,0,0.0115976960094843,0,0,0,0.0877627051445954,0,0.0172986341294687,0,0,0,0,0,0,0,0,0,0,0,0.0100679108805942,0,0,0,0,0.00160531254399413,0,0,0,0,0,0,0.0246659865844948,0,0,0,0,0,0,0,0.0280986139151444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c2358598bb7161b91ee47f3e7e2a8b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143801130655739,0.00194930808913573,0,0.000784329141128172,0.120191346216722,0.039122809628182,0.161439234448269,0.0981876451146443,0.0149490827784817,0.0158004708152328,0.011596663616762,0.00899288591262987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17e8cb725380ad1a196234d801a74135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135726d11af05ed36f4eba5138a5cbf3",0,0,0,0,0,0.0576779537603394,0,0,0,0,0.00720038211174518,0,0,0,0,0,0,0,0.030116941023625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164263369021433,0.00875173162967889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354004474818049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264100462419843,0,0.0100707868250828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529cf976456ee58bdfc57b0889f86e6c",0,0,0,0,0,0.107439325632005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108075483782687,0,0,0,0,0,0,0,0.114090153247529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f3b8ee0563d6dc2249cbb6910cf07ba3",0,0,0,0,0,0.0441066705226125,0.0482292600361971,0,0,0,0,0,0,0.0468101607800632,0,0,0,0.0374112039300728,0.042163717433075,0.0205798796286361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348541490239807,0,0,0,0,0,0,0.0307644601579313,0,0.0284679737516855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612373022309133,0,0,0,0,0,0,0,0,0.00781349103884234,0.00487199467306495,0,0,0,0,0,0,0,0,0.0170071441184077,0.00933169725695854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7863f1fe10ce9f60d91e61925641e6a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221923779371616,0,0,0,0.00291724387655963,0,0,0,0,0.00196034782504144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391529867578662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004638312032293,0,0,0.00482774152837232,0.00322150370657444,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc9c3866e69a6f6fd5518c84a7a0a477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198589397528081,0.00187452449639197,0,0,0,0,0,0.00544178965696794,0.00322979625699027,0.0078305780755682,0.00744251004643769,0,0,0.00378958373280062,0.00313504380128284,0,0,0,0,0.0104878841447493,0,0,0,0,0.00430642982402441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541660027279892,0,0,0,0,0,0,0.0192844522017504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee816eb03d051aacc5f1aeb5cf1b25ee",0.0352294939485152,0,0,0,0,0,0.0426643454166359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344221622382007,0,0.0020805354316089,0,0,0,0.0111079670684386,0,0.0083594726651513,0.00357693072587683,0,0.00215638260754558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176639125059814,0,0.00618441604305734,0.0167970550625254,0,0.00891275359084121,0.00402687963321806,0,0,0,0,0,0,0,0,0,0,0,0,0
"a6f5b2ad6e92cfdff173e32b130c38fa",0,0,0,0,0.00315353869881072,0,0,0,0,0,0,0,0,0,0,0,0,0.00514833081606506,0.030116941023625,0,0,0,0,0.00483174053468219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755173228852914,0,0,0,0,0,0.0157766667391102,0,0,0.00299662881596689,0,0,0,0,0,0,0,0,0.010828372170905,0.00458979911355223,0,0,0.0100679108805942,0,0.00142583542223232,0,0,0.00343995545141599,0,0.000348590729390299,0.0166601866042981,0,0,0,0.0423557345390314,0.0051655385357492,0.00228881518751882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195802725063054,0,0,0,0,0,0,0,0,0,0,0,0
"63d0963b2181ca053011941c77d729b2",0,0,0,0,0,0,0,0,0.0115681681746577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792608493514896,0.00854946068026837,0.00908733751979519,0.0129499674808016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105838948891239,0,0,0,0,0,0,0,0,0,0.0122473777301849,0,0,0,0
"67e786df4bd7ffe42b17907db62caeee",0.0782877643300339,0,0,0,0,0,0.0741988615941494,0,0,0.00568474701729867,0,0,0,0,0,0,0,0,0,0,0.0731788945913438,0.0176497217506039,0.0799196766895979,0.00483174053468219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180719326614964,0,0,0,0,0.0563846981739791,0,0,0,0,0,0.0368416119861811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc9ab0603230b1273e2c71f6397ca34e",0.0104383685773378,0,0,0,0.0150399537943281,0,0,0.0169840544863407,0,0,0,0,0,0,0.000768947139380948,0,0,0,0.03614032922835,0,0,0.00941318493365539,0,0,0.00236730250414999,0,0,0,0,0,0,0,0,0,0,0.00512967640816102,0,0,0,0,0,0,0,0,0,0,0,0.0052395644862445,0,0,0,0,0,0,0,0,0,0,0.0716008661714149,0,0,0.00671194058706278,0,0,0,0.0511028811421222,0,0,0,0.0452205064973806,0.00902834068342661,0,0.057172552851565,0,0,0,0.00383303333980945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621840875176519,0,0,0,0,0,0
"0312ab55748c38ba11e10a8abbd73320",0,0,0,0,0,0,0,0,0,0,0.0110123491120809,0,0,0,0,0,0,0.0161314365570039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644170074593854,0,0,0,0,0,0,0,0,0,0,0,0.0188219886441989,0,0,0,0,0,0,0,0,0,0,0,0,0.0331098302918057,0,0,0,0,0,0,0,0,0.00493060281369626,0,0,0,0,0,0,0.0313930738348115,0,0.0112914882584262,0,0,0,0,0,0,0,0,0.00841138690761017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16315ac6276b1d9681e1d8c16bca6ae0",0,0,0,0,0.00388127839853627,0,0,0,0,0,0,0,0,0,0,0,0,0.0212797673730689,0,0,0,0,0,0,0.00591825626037499,0,0.0290773671381572,0,0,0,0.0134563450082388,0,0.00966255111890782,0.00359045400191954,0,0.00275482621919758,0,0,0,0,0,0,0,0,0.0207690909177367,0.00958973860612579,0,0,0,0,0,0,0,0,0.000903596633074823,0,0.0155671487498101,0,0,0.0143524686261038,0,0.00894925411608371,0,0.0203690774604618,0,0,0,0,0,0,0,0,0,0,0,0.00305175358335842,0,0,0.0219290863485845,0,0,0,0,0,0,0,0,0.00326609403993548,0.00852103701937807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f43e7b293f9d77a4b2cb6e9bf477e268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284198337728784,0,0,0,0,0,0,0,0,0,0,0.0269126900164776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986815037211009,0,0.0576352093486895,0,0,0,0,0,0.0174814554563554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858732637148527,0,0,0,0,0,0
"65cf9501a05a194324268bae05ab38c8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258447190001432,0,0.00749656534908809,0.0422261518446806,0,0,0,0,0.0057033416889293,0,0.111713275054872,0.00733857162968745,0.00524891161979256,0.00610033776433022,0,0,0,0,0.00747454138924083,0.00546939374373444,0.00640868252505269,0.0061918230873845,0.00449137008923175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1c9ec3938130335d551b97fa6c90e38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc1fdab06d28ffa3f6b1b715606da488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116180496746602,0.00522120425408086,0,0.00602538740691347,0,0.00843744318533052,0,0,0,0,0,0.00476814768528843,0.00493445084002797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477216963065956,0,0,0,0,0,0,0.0172904156190846,0,0,0,0.00752710962456223
"e035ec2d68b5cf2921504066cc0ac431",0,0,0,0,0.0295947477888391,0,0,0,0,0,0,0,0,0,0,0,0,0.00514833081606506,0,0,0,0.0141197774004831,0,0,0,0,0,0,0,0,0.0300525038517333,0,0,0,0,0,0,0,0,0,0,0,0,0.0659618960539418,0.0363459091060392,0,0,0,0,0.0110082217187528,0,0,0,0,0.000813236969767341,0,0.0058376807811788,0,0.053241669717206,0,0.00818677466359477,0,0,0,0,0,0,0,0.000261443047042724,0.0559306264572865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279950917708756,0,0,0,0,0,0,0,0,0,0,0,0,0.00346360896946899,0,0,0
"13d8375c82bf5f4882314a52ca4d83ae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481593763198239,0.00687357474020455,0.0051417132585069,0,0,0,0,0,0.00577324895171969,0,0.00648667180583138,0.00411074550539855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020805591624646,0,0,0,0,0,0,0,0,0.00177108461754405
"49076a7781dd34d1ce7e0b718e8048c4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538996847416659,0,0,0,0,0,0,0,0,0,0,0.0430603040263641,0.00991035013838989,0.00579753067134469,0,0,0.0053196644232781,0,0,0,0,0,0,0,0,0,0.0167047059590578,0,0.0170285845802946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323149211769715,0,0,0,0,0,0,0,0,0.0260673888128448,0.0292840529018426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c128596debeb66bb5f78a6e4e64aed9",0,0.00300064102950061,0.00285987505271915,0.00549230007823017,0,0,0,0,0,0,0,0.00336534563271682,0.0012698589422341,0,0,0.000881256210452346,0.0013590719380911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248429527818101,0,0,0,0,0,0,0,0,0,0,0,0,0.0366769514037115,0,0,0,0,0,0,0.00298186888914691,0.00186081976801031,0,0,0,0,0,0,0,0,0.00289146283815431,0,0.00252263399770506,0.00312435215463843,0.00130721523521362,0,0,0,0,0,0.00243084166388197,0.00411986733753387,0.00383303333980945,0.00182699800239935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e8675792dc8327110e44e504c3ebebf",0.0208767371546757,0,0,0,0,0,0,0.0133446142392677,0,0,0.00804748588959756,0,0,0,0,0,0,0.00514833081606506,0,0,0,0,0,0,0,0,0,0,0.00170411317853815,0,0,0,0,0,0.00390389257999874,0,0,0.00282815381764632,0,0.0174270745119903,0.00151583349312025,0,0.00252677536418952,0,0,0.017014052365707,0.0216749605658153,0,0.0254713449357186,0,0,0,0,0.00399576124716694,0,0,0,0,0,0.105593162034906,0,0,0,0,0,0,0,0,0,0,0,0,0.0658727239376728,0,0.00759638019963117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389932969599302,0.00257720296525955,0,0,0,0,0,0,0,0,0,0,0,0,0
"60e40e19c49c5f0e4de749ef5c9dc18b",0,0.000947570851421246,0,0.00177919579999005,0.00242579899908517,0,0,0,0,0,0,0,0.00113618957989367,0,0,0,0.000399727040615031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117467562299727,0.000930409884005158,0,0,0,0,0,0,0,0,0.00112445777039334,0,0.00940254490053705,0.0106227973257707,0.00932480201119049,0,0,0.0412984088123479,0,0,0.00546939374373444,0.0108337252209224,0.0069289448835017,0.0105813634305629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c6cc39c8f0bca4c0b65f4299174ef01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b0b94882d9386dad41e94480e38a4f0a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4da74a793eb7ac29b05c38fea15e53ec",0,0,0,0,0.00824771659688958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022888875177955,0,0.0152456030398633,0,0,0,0,0,0,0,0,0,0,0,0,0.00886393331723887,0,0,0,0,0,0,0,0,0,0.0463907840379371,0.0493265909296246,0,0,0.0265252952116128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389861617827146,0,0,0,0,0,0,0.0411099776408246,0.00577324895171969,0,0,0,0,0,0,0.0115102755796977,0.0227764855903221,0,0.0134582190521763,0,0,0,0,0,0.00064430074131489,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e86dd228022cd863f9fc3d154da3ffc",0.0287055135876791,0,0,0,0,0,0,0,0,0,0.0122830047788594,0,0,0,0,0,0,0.0326060951684121,0,0,0,0,0,0,0,0,0,0,0,0,0.0121107105074149,0.00812648711347971,0,0,0,0,0.0020301498714436,0,0,0,0,0,0,0,0,0,0.00174798069079155,0,0,0,0,0,0,0.0119872837415008,0,0,0,0.00624713779090674,0,0,0.0138328261557291,0,0,0.0201653866858572,0,0,0.00573325908569332,0,0,0,0,0,0,0,0,0,0.00427530641747977,0,0,0,0,0,0,0,0,0,0.00618441604305734,0.00839852753126268,0,0,0,0,0,0,0,0,0,0.00888344107395027,0,0,0.00395841025082171,0,0,0
"8b75f09a1df4226b98832e2baa6fb47e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538926354055172,0,0.0061874854466778,0,0,0,0.0236147500908638,0,0,0.00778197163756399,0.00604439872816106,0.00700349234253087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629520249150835,0,0,0,0,0,0,0,0,0,0,0.0054608442374275
"e83db8f8b86fd8a68bbb1241c55c9625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513372431809983,0,0,0,0,0,0,0.0156990691762786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143684169190855,0.0468159509582328,0,0,0.0117458960273599,0,0,0,0,0.00435727690512692,0,0,0,0.0494409132663839,0,0,0.0341337390108665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5f3184cd74a9730e278c7feba718236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a8e325263283807bc2882fc345f7f6c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000773390427216612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721515205023356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501139e01af0ab79be77065d15ae9f5c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357460915550546,0.00204493581424579,0.00228858897476979,0,0,0,0.00493687425263937,0,0.00474970037792687,0.0061871234177329,0.00848446145293897,0.00176431304253729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305854794637628,0,0.00880197544329825,0,0,0,0,0.0103073600717622,0.019129979376765,0.0183875009365527,0.0194966484799651,0.00821483445176484,0,0,0,0,0,0,0,0,0,0,0,0,0
"3388a51cdcbb0594a43273c322dd818d",0,0,0,0,0,0.0169641040471587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762971475407903,0,0.0015199041209366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269085379559307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4da08339310f92900facd1a0bd9a13da",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661964658426937,0.00187452449639197,0.00194183306950164,0,0,0,0,0.000946398201211816,0.00218486217384636,0,0,0.001372243477529,0,0.00277902807072046,0.00212373934925612,0.00466481605696527,0.00362428000296383,0,0,0,0,0,0,0,0.00403727796002288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167114129828272,0.00338257889190317,0,0.00111689076462245,0.00131761121964383,0.00312083874369691,0,0.00641670861863576,0.0236891761972007,0,0,0,0,0,0.00295180769590675
"11ea437d6a171eb90b4e1dcada59abc7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415697354628929,0,0,0,0.0036211577891206,0.00283165246567482,0.00349861204272395,0,0,0,0,0,0,0,0,0.00376812609602136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102648669826544,0.0134542689779654,0.0100268477896964,0,0,0.00274145914952783,0,0,0,0,0,0,0.0057634718730282,0,0.00472159329951353,0,0.00472289231345081
"b71bd04fc5d3ba15fecd9f38e3245839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606294038199874,0.00119153638516848,0.00230055279102651,0,0,0.00118924201660678,0,0,0.00189279640242363,0.00446471835525126,0.00280354029866022,0.00461435622879137,0.00182965797003867,0,0.00151583349312025,0,0,0,0,0,0,0,0,0,0,0.00170462847200966,0,0,0,0,0,0,0,0,0,0,0,0.00366643394288312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018553248129172,0.00606560321702305,0.00403628069338961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cc3e665f90e5aed6aed8916e2ee9bbf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396414005535595,0,0,0,0.00512967640816102,0.00802392568237235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139975458854378,0,0.00909843595731707,0,0,0.00355374334198052,0,0,0,0,0,0,0,0,0.0114667265845329,0.00358721077821285,0
"0527404a0516be202664f396d688b258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015621124308901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379315242261314,0,0.0274070907305064,0,0.0549965091432469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7eea3a307d49beba44c3b7ac26b19b8c",0,0,0,0,0,0.0667254759188241,0,0,0,0,0,0,0,0,0,0,0,0.029517096678773,0,0,0.0426876885116172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089071714172395,0,0,0,0,0,0.0269131373784821,0,0,0,0,0,0,0,0,0,0,0,0.0624713779090674,0,0,0.0183496673494366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84727c5dc0c327508aea8e98bbbba1f1",0,0.00307960526711905,0,0,0,0,0.102023434691955,0,0.00704149367153076,0,0,0,0,0,0,0,0,0,0,0.074479564370302,0.0579332915514805,0,0.00665997305746649,0,0.00591825626037499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172986341294687,0.000376432711996455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323896793533769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233292431423963,0.00672713448898268,0,0,0,0,0,0,0,0,0,0,0,0,0.00134902665700386,0,0
